id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
22301002,2018-12-26 13:45:00,1585,6103,59.23,Chip Transaction,83018,Rome,Italy,ITA00,5310,No Error,Discount Stores,1.0,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Mastercard,Debit,04/2022,YES,1,14830,2014-12-01,2014,No
22301037,2018-12-26 13:51:00,1585,6103,0.39,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Mastercard,Debit,04/2022,YES,1,14830,2014-12-01,2014,No
22301504,2018-12-26 15:19:00,397,3179,52.31,Chip Transaction,83018,Rome,Italy,ITA00,5310,No Error,Discount Stores,1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,10/2021,YES,1,12172,2016-05-01,2016,No
22301660,2018-12-26 15:47:00,598,2040,6.63,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,Visa,Debit,04/2023,YES,2,19103,2002-03-01,2011,No
22301749,2018-12-26 16:03:00,477,2692,14.24,Swipe Transaction,32070,Rome,Italy,ITA00,7011,No Error,"Lodging - Hotels, Motels, Resorts",1.0,57,67,1962,3,Male,45 Maple Lane,44.75,-68.67,24259,49467,77465,697,5,Mastercard,Credit,02/2024,NO,2,14400,2012-04-01,2012,No
22302108,2018-12-26 17:22:00,598,2040,168.0,Chip Transaction,75034,Rome,Italy,ITA00,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,Visa,Debit,04/2023,YES,2,19103,2002-03-01,2011,No
22302363,2018-12-26 18:56:00,14,5159,0.91,Chip Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Mastercard,Debit (Prepaid),05/2020,YES,1,22,2009-10-01,2010,No
22302484,2018-12-26 19:44:00,866,2110,22.55,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22304870,2018-12-27 10:51:00,1585,6103,5.93,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Mastercard,Debit,04/2022,YES,1,14830,2014-12-01,2014,No
22305529,2018-12-27 12:45:00,598,2040,421.91,Chip Transaction,59474,Rome,Italy,ITA00,3722,No Error,Passenger Railways,1.0,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,Visa,Debit,04/2023,YES,2,19103,2002-03-01,2011,No
22306026,2018-12-27 14:12:00,1221,355,15.85,Chip Transaction,28944,Rome,Italy,ITA00,5712,No Error,"Furniture, Home Furnishings, and Equipment Stores",1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22306572,2018-12-27 16:00:00,1862,4049,48.88,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,18568,37864,57052,686,1,Visa,Credit,09/2023,YES,2,10200,2016-07-01,2016,No
22306742,2018-12-27 16:30:00,1221,355,47.36,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22307152,2018-12-27 18:33:00,14,5159,93.79,Chip Transaction,28944,Rome,Italy,ITA00,5712,No Error,"Furniture, Home Furnishings, and Equipment Stores",1.0,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Mastercard,Debit (Prepaid),05/2020,YES,1,22,2009-10-01,2010,No
22309803,2018-12-28 11:07:00,1246,5023,7.13,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,15207,31008,60527,713,4,Mastercard,Credit,04/2024,YES,2,8500,2005-10-01,2012,No
22310631,2018-12-28 13:29:00,598,2040,413.26,Chip Transaction,86410,Rome,Italy,ITA00,5211,No Error,Lumber and Building Materials,1.0,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,Visa,Debit,04/2023,YES,2,19103,2002-03-01,2011,No
22311872,2018-12-28 17:42:00,1862,4049,494.98,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,18568,37864,57052,686,1,Visa,Credit,09/2023,YES,2,10200,2016-07-01,2016,No
22312030,2018-12-28 18:48:00,14,5159,0.32,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Mastercard,Debit (Prepaid),05/2020,YES,1,22,2009-10-01,2010,No
22323716,2018-12-31 10:59:00,1585,6103,0.19,Chip Transaction,17587,Rome,Italy,ITA00,5947,No Error,"Gift, Card, Novelty Stores",1.0,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Mastercard,Debit,04/2022,YES,1,14830,2014-12-01,2014,No
22323897,2018-12-31 11:37:00,1862,4049,59.59,Chip Transaction,68751,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,18568,37864,57052,686,1,Visa,Credit,09/2023,YES,2,10200,2016-07-01,2016,No
22324296,2018-12-31 12:55:00,598,2040,48.69,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,Visa,Debit,04/2023,YES,2,19103,2002-03-01,2011,No
22324423,2018-12-31 13:18:00,1140,3148,30.04,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,27149,55351,152645,703,6,Mastercard,Debit,07/2022,YES,2,22409,2014-05-01,2014,No
22324732,2018-12-31 14:21:00,397,3179,349.39,Chip Transaction,49637,Rome,Italy,ITA00,3509,No Error,Industrial Equipment and Supplies,1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,10/2021,YES,1,12172,2016-05-01,2016,No
22324853,2018-12-31 14:44:00,1221,355,120.23,Chip Transaction,75034,Rome,Italy,ITA00,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22325478,2018-12-31 16:56:00,1585,6103,0.03,Chip Transaction,83018,Rome,Italy,ITA00,5310,No Error,Discount Stores,1.0,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Mastercard,Debit,04/2022,YES,1,14830,2014-12-01,2014,No
22325672,2018-12-31 18:03:00,802,2291,151.43,Chip Transaction,59474,Rome,Italy,ITA00,3722,No Error,Passenger Railways,1.0,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,29367,59872,95927,752,4,Visa,Credit,05/2021,YES,2,21400,2011-03-01,2011,No
22325899,2018-12-31 19:23:00,802,2291,73.24,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,29367,59872,95927,752,4,Visa,Credit,05/2021,YES,2,21400,2011-03-01,2011,No
22328362,2019-01-01 11:10:00,14,5159,78.0,Chip Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Mastercard,Debit (Prepaid),05/2020,YES,1,22,2009-10-01,2010,No
22328618,2019-01-01 11:47:00,1246,5023,15.11,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,15207,31008,60527,713,4,Mastercard,Credit,04/2024,YES,2,8500,2005-10-01,2012,No
22329157,2019-01-01 13:11:00,14,5159,58.58,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Mastercard,Debit (Prepaid),05/2020,YES,1,22,2009-10-01,2010,No
22329830,2019-01-01 15:24:00,772,3678,7.87,Chip Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,22599,46075,139335,741,3,Mastercard,Debit (Prepaid),05/2023,YES,2,62,2002-07-01,2011,No
22330476,2019-01-01 17:52:00,1221,355,29.61,Chip Transaction,9391,Rome,Italy,ITA00,5813,No Error,Drinking Places (Alcoholic Beverages),1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22337993,2019-01-03 12:08:00,1585,6103,958.3,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Mastercard,Debit,04/2022,YES,1,14830,2014-12-01,2014,No
22338306,2019-01-03 13:00:00,1221,355,451.0,Chip Transaction,59474,Rome,Italy,ITA00,3722,No Error,Passenger Railways,1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22338419,2019-01-03 13:23:00,1221,355,16.52,Chip Transaction,59474,Rome,Italy,ITA00,3722,No Error,Passenger Railways,1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22338558,2019-01-03 13:49:00,957,5042,425.07,Swipe Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22338758,2019-01-03 14:28:00,397,3179,168.5,Chip Transaction,4439,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,10/2021,YES,1,12172,2016-05-01,2016,No
22339047,2019-01-03 15:21:00,1221,355,111.61,Chip Transaction,61195,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,15079,30747,51667,850,4,Mastercard,Debit,03/2020,YES,1,14892,2016-01-01,2016,No
22339477,2019-01-03 16:47:00,1246,5023,8.09,Chip Transaction,53492,Rome,Italy,ITA00,5094,No Error,Precious Stones and Metals,1.0,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,15207,31008,60527,713,4,Mastercard,Credit,04/2024,YES,2,8500,2005-10-01,2012,No
22339549,2019-01-03 17:05:00,957,5042,16.5,Swipe Transaction,2156,Rome,Italy,ITA00,5211,No Error,Lumber and Building Materials,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22339585,2019-01-03 17:15:00,866,2110,19.6,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22339657,2019-01-03 17:43:00,957,5042,21.43,Swipe Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22339825,2019-01-03 18:42:00,957,5042,38.84,Swipe Transaction,25887,Rome,Italy,ITA00,5814,No Error,Fast Food Restaurants,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22339950,2019-01-03 19:28:00,772,3678,153.53,Chip Transaction,7777,Rome,Italy,ITA00,3684,No Error,Semiconductors and Related Devices,1.0,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,22599,46075,139335,741,3,Mastercard,Debit (Prepaid),05/2023,YES,2,62,2002-07-01,2011,No
22343207,2019-01-04 13:10:00,1942,246,1135.92,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,0,1,0,673,3,Visa,Debit (Prepaid),06/2022,YES,2,11,2010-01-01,2010,No
22343811,2019-01-04 15:02:00,957,5042,86.0,Swipe Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22343868,2019-01-04 15:12:00,957,5042,13.52,Swipe Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22343897,2019-01-04 15:18:00,957,5042,86.0,Swipe Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22344537,2019-01-04 17:42:00,957,5042,66.07,Swipe Transaction,67570,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22344572,2019-01-04 17:55:00,957,5042,4.65,Swipe Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22344809,2019-01-04 19:20:00,866,2110,283.0,Chip Transaction,32070,Rome,Italy,ITA00,7011,No Error,"Lodging - Hotels, Motels, Resorts",1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22347575,2019-01-05 11:51:00,1246,5023,5.35,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,15207,31008,60527,713,4,Mastercard,Credit,04/2024,YES,2,8500,2005-10-01,2012,No
22361634,2019-01-08 11:29:00,1296,3087,246.68,Chip Transaction,49637,Rome,Italy,ITA00,3509,No Error,Industrial Equipment and Supplies,1.0,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Discover,Credit,12/2022,YES,1,19800,2011-05-01,2011,No
22361867,2019-01-08 12:17:00,219,4994,13.59,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,Visa,Credit,06/2021,YES,2,7900,2003-10-01,2006,No
22363144,2019-01-08 16:36:00,1942,246,22.96,Chip Transaction,66052,Rome,Italy,ITA00,5932,No Error,Antique Shops,1.0,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,0,1,0,673,3,Visa,Debit (Prepaid),06/2022,YES,2,11,2010-01-01,2010,No
22363477,2019-01-08 18:12:00,1018,3022,3.07,Chip Transaction,43293,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,17142,31805,614,755,6,Visa,Credit,12/2020,YES,2,9800,2009-05-01,2011,No
22363518,2019-01-08 18:31:00,996,1107,75.98,Chip Transaction,48919,Rome,Italy,ITA00,5311,Insufficient Balance,Department Stores,1.0,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,19712,40194,107765,738,6,Mastercard,Credit,06/2023,YES,2,4200,2007-02-01,2011,No
22363717,2019-01-08 19:43:00,1942,246,58.37,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,0,1,0,673,3,Visa,Debit (Prepaid),06/2022,YES,2,11,2010-01-01,2010,No
22363747,2019-01-08 19:51:00,1942,246,17.35,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,0,1,0,673,3,Visa,Debit (Prepaid),06/2022,YES,2,11,2010-01-01,2010,No
22366084,2019-01-09 12:01:00,957,5042,183.0,Swipe Transaction,49637,Rome,Italy,ITA00,3509,No Error,Industrial Equipment and Supplies,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22366135,2019-01-09 12:14:00,957,5042,218.67,Swipe Transaction,49637,Rome,Italy,ITA00,3509,No Error,Industrial Equipment and Supplies,1.0,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,33637,37789,24575,605,3,Amex,Credit,11/2021,NO,1,7100,2006-10-01,2006,No
22371160,2019-01-10 12:27:00,719,6021,62.67,Chip Transaction,90915,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22371189,2019-01-10 12:30:00,1862,4049,35.46,Chip Transaction,67570,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,18568,37864,57052,686,1,Visa,Credit,09/2023,YES,2,10200,2016-07-01,2016,No
22371561,2019-01-10 13:42:00,755,2757,100.95,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,13409,23137,4871,642,5,Discover,Credit,01/2020,YES,3,4900,2016-04-01,2016,No
22372511,2019-01-10 16:39:00,755,2757,98.54,Chip Transaction,2703,Rome,Italy,ITA00,5814,No Error,Fast Food Restaurants,1.0,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,13409,23137,4871,642,5,Discover,Credit,01/2020,YES,3,4900,2016-04-01,2016,No
22372722,2019-01-10 17:41:00,866,2110,11.88,Chip Transaction,86410,Rome,Italy,ITA00,5211,No Error,Lumber and Building Materials,1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22373044,2019-01-10 19:38:00,719,6021,32.6,Chip Transaction,9391,Rome,Italy,ITA00,5813,No Error,Drinking Places (Alcoholic Beverages),1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22377756,2019-01-11 19:28:00,866,2110,138.94,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22381168,2019-01-12 13:42:00,1296,3087,147.41,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Discover,Credit,12/2022,YES,1,19800,2011-05-01,2011,No
22381246,2019-01-12 13:55:00,719,6021,74.17,Chip Transaction,53492,Rome,Italy,ITA00,5094,No Error,Precious Stones and Metals,1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22381876,2019-01-12 15:55:00,755,2757,182.5,Chip Transaction,90915,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,13409,23137,4871,642,5,Discover,Credit,01/2020,YES,3,4900,2016-04-01,2016,No
22381920,2019-01-12 16:02:00,397,3179,42.46,Chip Transaction,83018,Rome,Italy,ITA00,5310,No Error,Discount Stores,1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,10/2021,YES,1,12172,2016-05-01,2016,No
22382068,2019-01-12 16:33:00,755,2757,10.57,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,13409,23137,4871,642,5,Discover,Credit,01/2020,YES,3,4900,2016-04-01,2016,No
22382231,2019-01-12 17:01:00,301,3742,4.02,Chip Transaction,11468,Rome,Italy,ITA00,5970,No Error,"Artist Supply Stores, Craft Shops",1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22382436,2019-01-12 18:12:00,866,2110,23.53,Chip Transaction,4439,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22382720,2019-01-12 19:45:00,866,2110,37.54,Chip Transaction,9391,Rome,Italy,ITA00,5813,No Error,Drinking Places (Alcoholic Beverages),1.0,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,Mastercard,Debit,11/2024,YES,2,7272,2006-03-01,2016,No
22394813,2019-01-15 11:56:00,301,3742,61.28,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22395730,2019-01-15 14:49:00,1815,4582,135.24,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,Mastercard,Debit (Prepaid),07/2024,YES,2,52,2005-09-01,2015,No
22396484,2019-01-15 17:38:00,996,1107,0.08,Chip Transaction,25887,Rome,Italy,ITA00,5814,No Error,Fast Food Restaurants,1.0,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,19712,40194,107765,738,6,Mastercard,Credit,06/2023,YES,2,4200,2007-02-01,2011,No
22404078,2019-01-17 12:26:00,1544,352,17.39,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22404273,2019-01-17 12:57:00,996,1107,98.06,Chip Transaction,51300,Rome,Italy,ITA00,3359,No Error,Non-Ferrous Metal Foundries,1.0,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,19712,40194,107765,738,6,Mastercard,Credit,06/2023,YES,2,4200,2007-02-01,2011,No
22404718,2019-01-17 14:18:00,301,3742,69.47,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22405066,2019-01-17 15:27:00,1544,352,0.5,Chip Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22405341,2019-01-17 16:38:00,665,3402,1.16,Chip Transaction,17587,Rome,Italy,ITA00,5947,No Error,"Gift, Card, Novelty Stores",1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Visa,Debit,01/2022,YES,2,7233,2008-06-01,2011,No
22405555,2019-01-17 17:32:00,301,3742,256.0,Chip Transaction,7777,Rome,Italy,ITA00,3684,No Error,Semiconductors and Related Devices,1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22405589,2019-01-17 17:44:00,301,3742,149.42,Chip Transaction,7777,Rome,Italy,ITA00,3684,No Error,Semiconductors and Related Devices,1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22405983,2019-01-17 19:30:00,1296,3087,15.9,Chip Transaction,67570,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Discover,Credit,12/2022,YES,1,19800,2011-05-01,2011,No
22408449,2019-01-18 10:38:00,1815,4582,78.65,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,Mastercard,Debit (Prepaid),07/2024,YES,2,52,2005-09-01,2015,No
22408600,2019-01-18 11:06:00,219,4994,91.0,Chip Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,Visa,Credit,06/2021,YES,2,7900,2003-10-01,2006,No
22408690,2019-01-18 11:23:00,219,4994,91.0,Chip Transaction,59935,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,Visa,Credit,06/2021,YES,2,7900,2003-10-01,2006,No
